#{"t_start": 1782840714.3012211, "env_id": "None"}
r,l,t
-3550.264831,40,5462.139739
-3536.010956,40,5462.21999
-4305.222991,40,5462.295915
-3239.107883,40,5462.381771
-4100.773846,40,5462.452563
-3147.070532,40,5462.537405
-3569.268547,40,5462.608612
-3511.666699,40,5462.694653
-3009.069701,40,5462.776176
-3454.356687,40,5462.851349
-3721.228814,40,5462.937075
-3835.569219,40,5463.008746
-3530.714297,40,5463.081137
-3354.761155,40,5463.152918
-3456.731055,40,5463.224353
-4015.214979,40,5463.295813
-3603.737895,40,5463.367596
-3718.314965,40,5463.440127
-3717.386378,40,5463.511554
-3456.09888,40,5463.584347
-3440.013551,40,5463.655309
-3557.931804,40,5463.726884
-3491.385543,40,5463.800284
-3600.153841,40,5463.873701
-3718.752852,40,5463.944892
-3702.040771,40,5464.017745
-3379.84724,40,5464.089011
-3956.682272,40,5464.160918
-3457.252142,40,5464.232368
-3897.608704,40,5464.303605
-3447.276315,40,5464.375794
-3457.295093,40,5464.447226
-3746.916458,40,5464.51853
-3550.919378,40,5464.589902
-3486.340345,40,5464.662524
-3396.042632,40,5464.745214
-3562.754735,40,5464.818969
-3454.000223,40,5464.903903
-3562.26751,40,5464.973533
-4104.146034,40,5465.057835
-3447.413018,40,5465.129739
-3787.13618,40,5465.214863
-3510.021112,40,5465.295897
-3907.106178,40,5465.370059
-4201.904253,40,5465.455599
-3560.351236,40,5465.52604
-3456.537056,40,5465.610909
-3472.724781,40,5465.682012
-3448.583828,40,5465.766277
-3961.006,40,5465.848459
-3505.805283,40,5465.922085
-3550.926529,40,5466.007475
-3522.20811,40,5466.078179
-3560.493034,40,5466.162617
-3455.751692,40,5466.233206
-3454.136263,40,5466.353069
-3457.173731,40,5466.432231
-3593.144528,40,5466.504399
-3550.24641,40,5466.57593
-3549.753232,40,5466.646827
-3492.923886,40,5466.719164
-4094.528672,40,5466.79062
-3485.183351,40,5466.862031
-3438.822343,40,5466.932836
-3647.20892,40,5467.003741
-3510.437928,40,5467.075466
-3509.120165,40,5467.146453
-3623.249792,40,5467.219302
-3439.372446,40,5467.290538
-3420.305344,40,5467.362196
-3473.580092,40,5467.434701
-3493.209736,40,5467.50657
-3506.934667,40,5467.578412
-3193.339947,40,5467.65057
-3575.163565,40,5467.72309
-3454.356354,40,5467.793968
-3720.715772,40,5467.868136
-3378.37424,40,5467.943538
-3823.122906,40,5468.01644
-3991.274865,40,5468.088375
-4228.571376,40,5468.16022
-3658.873084,40,5468.232762
-3727.453411,40,5468.30533
-3939.535205,40,5468.377405
-3714.504981,40,5468.448756
-3938.918676,40,5468.534795
-3679.741483,40,5468.604777
-3446.173683,40,5468.677245
-2577.393569,40,5468.749076
-3438.891866,40,5468.821012
-3302.181441,40,5468.892821
-3393.326163,40,5468.965291
-3595.538012,40,5469.038118
-3447.710477,40,5469.110677
-3457.447151,40,5469.182861
-3505.962315,40,5469.253939
-3624.043647,40,5469.324734
-3996.717662,40,5469.397035
-3470.532687,40,5469.468083
-3682.376075,40,5469.539355
-3721.51047,40,5469.610248
-3898.165339,40,5469.682427
-3898.598948,40,5469.753727
-3677.754968,40,5469.825115
-3447.32891,40,5469.902119
-3870.20658,40,5469.974516
-3835.971413,40,5470.047446
-3817.123889,40,5470.121104
-4276.491521,40,5470.192997
-3418.600285,40,5470.265087
-2752.559268,40,5470.336895
-3075.73632,40,5470.408083
-3012.841297,40,5470.479628
-2707.576562,40,5470.575643
-2679.450082,40,5470.647821
-3083.702441,40,5470.720002
-3254.520337,40,5470.791399
-3013.235619,40,5470.864264
-2872.346705,40,5470.935228
-2490.640189,40,5471.008708
-2824.073164,40,5471.080681
-2699.784726,40,5471.15243
-2444.242839,40,5471.223335
-2937.997347,40,5471.29534
-2507.356488,40,5471.366936
-2507.818445,40,5471.438058
-2507.083457,40,5471.510353
-2470.345601,40,5471.582945
-2609.487165,40,5471.654616
-2519.947322,40,5471.725965
-2861.864355,40,5471.79764
-2529.754118,40,5471.8695
-2898.569467,40,5471.940595
-2490.800544,40,5472.013167
-2593.454976,40,5472.086081
-2506.656507,40,5472.158196
-3062.404911,40,5472.229167
-2507.763775,40,5472.302226
-2549.852777,40,5472.372756
-2304.16699,40,5472.444042
-2506.809769,40,5472.518317
-2882.968033,40,5472.59004
-2489.775559,40,5472.671689
-2667.200027,40,5472.746662
-2953.207836,40,5472.81837
-2697.838988,40,5472.889361
-3082.446409,40,5472.962337
-3102.449265,40,5473.034036
-3222.156396,40,5473.105707
-2507.161974,40,5473.177023
-2987.767525,40,5473.248823
-3169.626819,40,5473.319916
-3107.382946,40,5473.391519
-3039.083955,40,5473.462471
-2899.79149,40,5473.533303
-2900.467657,40,5473.604757
-2901.444442,40,5473.67584
-2955.239232,40,5473.749314
-3014.068493,40,5473.820706
-2913.360657,40,5473.893853
-3373.01023,40,5473.967302
-3027.917259,40,5474.038882
-3129.181198,40,5474.110834
-2504.756489,40,5474.181785
-3603.638313,40,5474.25348
-3330.989016,40,5474.324555
-3404.620165,40,5474.39678
-2901.264021,40,5474.468817
-2566.720344,40,5474.540195
-3107.615716,40,5474.611457
-3087.767046,40,5474.682477
-3353.772649,40,5474.753387
-2900.861857,40,5474.825404
-2995.812574,40,5474.896849
-2608.029723,40,5474.967337
-3155.569434,40,5475.039041
-3082.284336,40,5475.111097
-2444.60755,40,5475.184244
-3804.516849,40,5475.255138
-3625.613379,40,5475.326705
-3332.929448,40,5475.398753
-2669.411588,40,5475.470135
-3330.006325,40,5475.542833
-3330.25102,40,5475.615919
-2931.773695,40,5475.688819
-2872.175349,40,5475.761259
-2893.673145,40,5475.832973
-2708.872941,40,5475.908694
-3543.76761,40,5475.981491
-3136.519156,40,5476.052713
-2872.757492,40,5476.123709
-3136.929106,40,5476.195128
-2874.175178,40,5476.266803
-3539.339159,40,5476.337713
-3176.155604,40,5476.409366
-3079.714541,40,5476.481958
-3584.936725,40,5476.552307
-3105.043976,40,5476.625441
-2900.280423,40,5476.696261
-3145.617845,40,5476.767148
-2794.098942,40,5476.838712
-2178.292514,40,5476.909936
-2899.233235,40,5476.981696
-3082.206828,40,5477.053023
-3538.540045,40,5477.125445
-2901.774168,40,5477.197594
-3107.322249,40,5477.269247
-3013.019982,40,5477.341631
-3196.52819,40,5477.413532
-3071.039079,40,5477.48444
-3218.436775,40,5477.555894
-2670.71853,40,5477.627666
-3246.059613,40,5477.698159
-2818.224799,40,5477.771135
-3028.06853,40,5477.843011
-2285.127534,40,5477.917397
-2760.857383,40,5477.995941
-2736.663674,40,5478.079361
-2394.950509,40,5478.164545
-2926.233367,40,5478.235242
-3073.856843,40,5478.322137
-3057.101638,40,5478.392526
-3036.494365,40,5478.478989
-3178.369546,40,5478.554437
-3730.13647,40,5478.634363
-2799.232432,40,5478.71997
-2469.439783,40,5478.792102
-2724.76077,40,5478.867033
-2900.258461,40,5478.938387
-3013.982873,40,5479.010976
-2939.891462,40,5479.081355
-2393.941256,40,5479.152927
-2393.718273,40,5479.22427
-2709.285856,40,5479.296392
-2825.214627,40,5479.368177
-2660.007106,40,5479.439699
-2433.349617,40,5479.510676
-2934.799228,40,5479.58308
-3115.532111,40,5479.654429
-2583.068028,40,5479.726191
-2580.660453,40,5479.797395
-3307.717854,40,5479.867953
-3081.271896,40,5479.940243
-2736.318388,40,5480.012412
-2875.071274,40,5480.085015
-3464.056054,40,5480.157651
-3273.427388,40,5480.229378
-2924.623315,40,5480.302956
-3018.362287,40,5480.374426
-2797.798797,40,5480.451876
-2585.533686,40,5480.523233
-2434.416456,40,5480.595559
-2775.707093,40,5480.666388
-3037.547711,40,5480.737198
-2850.036699,40,5480.809079
-2631.230954,40,5480.880057
-2468.171095,40,5480.951145
-3000.347568,40,5481.023036
-2797.078303,40,5481.0969
-2898.886753,40,5481.168134
-3331.818911,40,5481.240362
-2827.845388,40,5481.312959
-2595.567354,40,5481.383873
-3543.852559,40,5481.45656
-3035.886533,40,5481.529546
-3346.198824,40,5481.602672
-3624.348323,40,5481.675746
-2898.442831,40,5481.749493
-2828.133059,40,5481.821123
-3201.711611,40,5481.893063
-2415.93161,40,5481.965671
-3331.227908,40,5482.037417
-2965.350938,40,5482.11058
-3428.248356,40,5482.182224
-3012.274896,40,5482.254557
-2438.117861,40,5482.325883
-2944.581174,40,5482.411358
-3033.055386,40,5482.492945
-2780.776568,40,5482.568956
-3366.195948,40,5482.654626
-2900.369815,40,5482.725907
-2385.886681,40,5482.810768
-3538.171131,40,5482.88076
-2669.394939,40,5482.967058
-3111.672554,40,5483.047579
-2961.564793,40,5483.122589
-2604.608364,40,5483.207043
-2827.226097,40,5483.278388
-2988.690191,40,5483.348712
-3008.327506,40,5483.419244
-3067.104435,40,5483.490368
-2917.752306,40,5483.561278
-2923.162107,40,5483.63504
-3108.13246,40,5483.706986
-3539.546038,40,5483.78017
-3541.985815,40,5483.867383
-3049.444811,40,5483.939845
-3049.868707,40,5484.02652
-3374.043492,40,5484.11407
-2699.828659,40,5484.199055
-2631.076684,40,5484.284258
-3014.137432,40,5484.369439
-3074.045616,40,5484.450598
-2988.572534,40,5484.520749
-2427.255339,40,5484.591363
-2301.770128,40,5484.662727
-2241.968524,40,5484.733874
-2891.415947,40,5484.836231
-2759.075427,40,5484.908579
-3587.130085,40,5484.978388
-3011.806248,40,5485.05032
-3222.206759,40,5485.121878
-3111.871775,40,5485.193954
-2873.52806,40,5485.266246
-3054.531276,40,5485.338371
-3417.967504,40,5485.410727
-3542.762865,40,5485.481913
-3198.643046,40,5485.555258
-3418.238482,40,5485.626865
-2666.368741,40,5485.698921
-2989.676248,40,5485.770704
-3075.882387,40,5485.843752
-2828.319763,40,5485.915485
-3330.76181,40,5485.988589
-2746.049671,40,5486.062517
-3072.181754,40,5486.132916
-3014.501613,40,5486.204196
-2469.664997,40,5486.277545
-2897.522752,40,5486.362878
-3539.216497,40,5486.433437
-3222.926482,40,5486.520147
-2989.984139,40,5486.60045
-3604.394013,40,5486.675944
-3350.234428,40,5486.760716
-2873.510531,40,5486.831421
-3013.054941,40,5486.916621
-3006.682421,40,5486.987996
-3309.389479,40,5487.075327
-3273.38653,40,5487.163223
-3062.288635,40,5487.242919
-3059.112647,40,5487.32841
-2844.656736,40,5487.404071
-3328.938776,40,5487.4839
-2988.382367,40,5487.569946
-2935.20543,40,5487.648405
-3316.527121,40,5487.721118
-2632.392656,40,5487.792753
-2827.212624,40,5487.865386
-2523.157565,40,5487.943791
-3202.347632,40,5488.017439
-2619.867223,40,5488.092212
-2883.787138,40,5488.164549
-2847.070329,40,5488.237049
-3104.334287,40,5488.309376
-2777.170777,40,5488.381399
-2622.873431,40,5488.452657
-2889.438496,40,5488.524335
-2847.596296,40,5488.596974
-3039.851994,40,5488.66885
-3055.089904,40,5488.740892
-3051.657464,40,5488.812139
-3275.611554,40,5488.884002
-3113.019782,40,5488.956242
-3375.449091,40,5489.033004
-2844.189366,40,5489.106123
-2194.677536,40,5489.178103
-2855.579206,40,5489.249001
-3263.653062,40,5489.321412
-3273.573028,40,5489.393375
-3103.945415,40,5489.463984
-2847.849718,40,5489.535458
-3306.050931,40,5489.608152
-3381.25295,40,5489.679847
-3580.474974,40,5489.751627
-3481.426691,40,5489.824109
-3484.808845,40,5489.895477
-3275.938152,40,5489.967866
-3751.353988,40,5490.043228
-2843.95835,40,5490.115209
-3136.789324,40,5490.188351
-3170.513959,40,5490.261131
-3104.261365,40,5490.332283
-3092.501332,40,5490.404057
-2868.872312,40,5490.477494
-3327.71197,40,5490.551517
-3321.829723,40,5490.623417
-3111.134966,40,5490.694899
-3104.897071,40,5490.768004
-2624.795781,40,5490.84077
-2889.163601,40,5490.912302
-3170.946398,40,5490.98439
-3114.921411,40,5491.057134
-2831.277583,40,5491.128668
-2615.288239,40,5491.201966
-3489.495336,40,5491.27406
-2913.235376,40,5491.346669
-2901.515243,40,5491.41838
-3311.334754,40,5491.493117
-3155.375479,40,5491.563626
-3116.673673,40,5491.635571
-3057.169861,40,5491.706504
-2844.841367,40,5491.777455
-3266.481562,40,5491.848313
-2738.833175,40,5491.920015
-2836.098909,40,5491.993199
-2844.956721,40,5492.067365
-2845.62811,40,5492.140825
-2766.182284,40,5492.214185
-3330.276558,40,5492.2865
-2831.341614,40,5492.359333
-3099.708305,40,5492.431875
-3056.38324,40,5492.504053
-2656.810319,40,5492.576479
-2845.508111,40,5492.648206
-2890.39316,40,5492.720141
-3063.869191,40,5492.792221
-2805.97919,40,5492.863431
-2512.10781,40,5492.944068
-3313.936694,40,5493.020406
-3055.823318,40,5493.094523
-2845.538346,40,5493.167192
-2591.194182,40,5493.239299
-2842.530147,40,5493.31123
-2845.482652,40,5493.383082
-2902.859546,40,5493.455974
-3047.378179,40,5493.528143
-2904.472945,40,5493.601008
-2844.559268,40,5493.675144
-3125.928447,40,5493.747458
-3060.456773,40,5493.819917
-2843.852925,40,5493.891731
-3061.782836,40,5493.964644
-3096.790455,40,5494.038661
-2845.74904,40,5494.112973
-2453.722291,40,5494.18521
-2669.304206,40,5494.258133
-3053.479119,40,5494.329858
-2622.4461,40,5494.40258
-2843.673783,40,5494.474368
-2903.949296,40,5494.54563
-2903.780062,40,5494.617803
-3158.034066,40,5494.6894
-3101.027994,40,5494.761867
-3061.454828,40,5494.833622
-2845.983764,40,5494.906111
-2845.489214,40,5494.977473
-2994.288392,40,5495.049419
-2366.37213,40,5495.123885
-2904.312959,40,5495.195328
-2514.46036,40,5495.2673
-2971.686349,40,5495.339812
-2846.849767,40,5495.412335
-2623.149612,40,5495.484718
-2846.190684,40,5495.557597
-3120.813091,40,5495.629294
-2946.072911,40,5495.700559
-2680.111846,40,5495.771704
-2684.42733,40,5495.852637
-3279.455843,40,5495.925213
-3431.659569,40,5495.996971
-2651.239901,40,5496.07266
-2625.384729,40,5496.144807
-2622.608537,40,5496.218553
-2896.653341,40,5496.292675
-2834.201753,40,5496.364985
-3590.42792,40,5496.486768
-2626.548652,40,5496.567655
-2624.874468,40,5496.641628
-2619.672798,40,5496.714203
-2731.460454,40,5496.786778
-3269.992466,40,5496.858268
-2970.552208,40,5496.929851
-3062.09316,40,5497.001437
-3248.575747,40,5497.073648
-3224.329016,40,5497.144754
-2891.493882,40,5497.217814
-2730.996625,40,5497.29022
-2731.647983,40,5500.382315
-2830.776362,40,5500.452623
-3057.485149,40,5500.527431
-2844.007059,40,5500.606902
-2591.257905,40,5500.67309
-2678.540877,40,5500.739094
-3089.761541,40,5500.805357
-2844.294053,40,5500.871237
-2765.507644,40,5500.94829
-2482.627132,40,5501.01431
-2621.649653,40,5501.082833
-2845.48031,40,5501.148472
-2843.613642,40,5501.216608
-2847.855225,40,5501.282005
-2842.686344,40,5501.348282
-3051.479198,40,5501.413612
-2730.437648,40,5501.492063
-2940.005787,40,5501.576771
-2731.255362,40,5501.661317
-2938.796545,40,5501.746026
-3112.404142,40,5501.831751
-2842.482151,40,5501.903157
-2566.511581,40,5501.980703
-2622.770593,40,5502.046556
-2620.623237,40,5502.114912
-3060.622136,40,5502.180914
-2904.698477,40,5502.247543
-3285.873308,40,5502.313364
-2855.270396,40,5502.380752
-2539.36881,40,5502.446138
-2535.284924,40,5502.514159
-2846.329137,40,5502.580215
-2846.42932,40,5502.646617
-3098.081799,40,5502.712237
-3000.641551,40,5502.778997
-2668.376325,40,5502.845881
-2666.61729,40,5502.912643
-3060.66152,40,5502.980466
-2946.238592,40,5503.046873
-2945.645378,40,5503.115293
-2846.018295,40,5503.183022
-3075.415397,40,5503.249846
-3057.996851,40,5503.316075
-3056.377059,40,5503.381782
-3060.499876,40,5503.459365
-2846.854662,40,5503.533039
-3058.201988,40,5503.599193
-3054.930311,40,5503.666632
-2831.985514,40,5503.732702
-3066.611767,40,5503.802811
-3102.852007,40,5503.871846
-3219.254003,40,5503.939272
-2787.633833,40,5504.007136
-2622.337698,40,5504.074899
-2468.669436,40,5504.143699
-2844.678626,40,5504.211091
-2901.269441,40,5504.279092
-3055.187193,40,5504.346155
-3197.414889,40,5504.414079
-3005.056508,40,5504.481085
-3271.246089,40,5504.549754
-2730.451064,40,5504.615731
-2899.106268,40,5504.694485
-2767.131215,40,5504.76119
-2843.980254,40,5504.84157
-2801.579815,40,5504.908279
-2768.645089,40,5504.975668
-2945.461539,40,5505.045688
-3053.658456,40,5505.122439
-2844.148284,40,5505.195921
-3060.42668,40,5505.267712
-2730.264496,40,5505.346555
-2830.445616,40,5505.412131
-3264.125698,40,5505.490688
-3114.28832,40,5505.55733
-2842.085054,40,5505.624886
-2718.272494,40,5505.691981
-2680.169099,40,5505.760004
-2838.009016,40,5505.826287
-2904.453134,40,5505.894234
-3048.522826,40,5505.961638
-3061.728223,40,5506.028832
-2623.407103,40,5506.095669
-2592.003232,40,5506.163033
-2845.32976,40,5506.229198
-2843.772696,40,5506.297156
-3055.466329,40,5506.363857
-2621.389974,40,5506.430851
-2572.153086,40,5506.497385
-3264.098418,40,5506.564296
-3206.656089,40,5506.63081
-3429.562156,40,5506.696999
-2831.503633,40,5506.763433
-2453.865302,40,5506.82973
-2335.277401,40,5506.896794
-3473.655499,40,5506.963008
-2364.676146,40,5507.029448
-2837.932229,40,5507.097345
-2473.81165,40,5507.163386
-3264.421392,40,5507.229275
-3074.557728,40,5507.297402
-2841.592485,40,5507.363144
-2938.937302,40,5507.430259
-2837.375957,40,5507.495776
-3054.394672,40,5507.562671
-2846.755922,40,5507.628639
-2639.88035,40,5507.695323
-2831.074447,40,5507.761725
-2742.733082,40,5507.828231
-2852.386729,40,5507.893935
-3056.695983,40,5507.971724
-3262.858589,40,5508.040463
-2467.723964,40,5508.11575
-2791.04196,40,5508.182262
-2625.869106,40,5508.248647
-2670.856269,40,5508.314584
-2835.185039,40,5508.381296
-3000.930703,40,5508.449711
-3005.124214,40,5508.517909
-2835.847211,40,5508.586357
-3254.835913,40,5508.655989
-3116.556958,40,5508.724622
-2697.491623,40,5508.793303
-3049.54789,40,5508.874349
-3208.320083,40,5508.942638
-2901.77004,40,5509.028374
-3048.677864,40,5509.097315
-2994.603408,40,5509.176225
-3203.872837,40,5509.244428
-2624.380607,40,5509.312371
-3202.102121,40,5509.380241
-2730.550748,40,5509.447219
-2777.133327,40,5509.51433
-3383.061701,40,5509.58034
-2623.720229,40,5509.64783
-2624.689695,40,5509.71405
-2837.349986,40,5509.781384
-2839.435599,40,5509.847418
-2836.436457,40,5509.914273
-2838.121281,40,5509.980597
-2622.609998,40,5510.049649
-3294.672349,40,5510.116179
-2365.10722,40,5510.184202
-3054.292466,40,5510.250382
-3215.62937,40,5510.330311
-2833.145459,40,5510.399776
-2999.230502,40,5510.471131
-2627.1524,40,5510.540172
-2626.016885,40,5510.619928
-2625.496454,40,5510.691589
-3062.834075,40,5510.764605
-2856.770735,40,5510.836515
-2855.523244,40,5510.90697
-3342.532122,40,5510.977647
-2845.438462,40,5511.051542
